"REGION","CODE","PROVINCE","MARKS","DISTRICT","LOCATION","BRANCH","DISTRICT_NAME","ID","DEPT","TEAM","GROUPS","LENGTH_CODE"
"MN","KGKL24","Tỉnh An Giang","","Xã Kiên Lương","","","",26684,"ĐVT Cần Thơ","TVT Kiên Giang","",6
"MN","KGKL28","Tỉnh An Giang","","Xã Kiên Lương","","","",26685,"ĐVT Cần Thơ","TVT Kiên Giang","",6
"MN","KGKL29","Tỉnh An Giang","","Xã Kiên Lương","","","",26686,"ĐVT Cần Thơ","TVT Kiên Giang","",6
"MN","KGKL31","Tỉnh An Giang","","Xã Kiên Lương","","","",26687,"ĐVT Cần Thơ","TVT Kiên Giang","",6
"MN","KGKL35","Tỉnh An Giang","","Xã Kiên Lương","","","",26688,"ĐVT Cần Thơ","TVT Kiên Giang","",6
"MN","KGKLX0","Tỉnh An Giang","","Xã Kiên Lương","","","",26689,"ĐVT Cần Thơ","TVT Kiên Giang","",6
"MN","KGKL20","Tỉnh An Giang","","Xã Sơn Hải","","","",26690,"ĐVT Cần Thơ","TVT Kiên Giang","",6
"MN","KGKL14","Tỉnh An Giang","","Xã Hòn Nghệ","","","",26691,"ĐVT Cần Thơ","TVT Kiên Giang","",6
"MN","KGKL16","Tỉnh An Giang","","Xã Hòn Nghệ","","","",26692,"ĐVT Cần Thơ","TVT Kiên Giang","",6
"MN","KGKL32","Tỉnh An Giang","","Xã Hòn Nghệ","","","",26693,"ĐVT Cần Thơ","TVT Kiên Giang","",6
"MN","KGKL34","Tỉnh An Giang","","Xã Hòn Nghệ","","","",26694,"ĐVT Cần Thơ","TVT Kiên Giang","",6
"MN","KGKH01","Tỉnh An Giang","","Đặc khu Kiên Hải","","","",26695,"ĐVT Cần Thơ","TVT Kiên Giang","",6
"MN","KGKH02","Tỉnh An Giang","","Đặc khu Kiên Hải","","","",26696,"ĐVT Cần Thơ","TVT Kiên Giang","",6
"MN","KGKH03","Tỉnh An Giang","","Đặc khu Kiên Hải","","","",26697,"ĐVT Cần Thơ","TVT Kiên Giang","",6
"MN","KGKH04","Tỉnh An Giang","","Đặc khu Kiên Hải","","","",26698,"ĐVT Cần Thơ","TVT Kiên Giang","",6
"MN","KGKH05","Tỉnh An Giang","","Đặc khu Kiên Hải","","","",26699,"ĐVT Cần Thơ","TVT Kiên Giang","",6
"MN","KGKH07","Tỉnh An Giang","","Đặc khu Kiên Hải","","","",26700,"ĐVT Cần Thơ","TVT Kiên Giang","",6
"MN","KGKH08","Tỉnh An Giang","","Đặc khu Kiên Hải","","","",26701,"ĐVT Cần Thơ","TVT Kiên Giang","",6
"MN","KGKH09","Tỉnh An Giang","","Đặc khu Kiên Hải","","","",26702,"ĐVT Cần Thơ","TVT Kiên Giang","",6
"MN","KGKH10","Tỉnh An Giang","","Đặc khu Kiên Hải","","","",26703,"ĐVT Cần Thơ","TVT Kiên Giang","",6
"MN","KGKH11","Tỉnh An Giang","","Đặc khu Kiên Hải","","","",26704,"ĐVT Cần Thơ","TVT Kiên Giang","",6
"MN","KGKH12","Tỉnh An Giang","","Đặc khu Kiên Hải","","","",26705,"ĐVT Cần Thơ","TVT Kiên Giang","",6
"MN","KGKH15","Tỉnh An Giang","","Đặc khu Kiên Hải","","","",26706,"ĐVT Cần Thơ","TVT Kiên Giang","",6
"MN","KGKH16","Tỉnh An Giang","","Đặc khu Kiên Hải","","","",26707,"ĐVT Cần Thơ","TVT Kiên Giang","",6
"MB","HHB042","Thành phố Hà Nội","","Phường Hai Bà Trưng","","","",26708,"ĐVT Hà Nội 1","TVT2","",6
"MB","HHB043","Thành phố Hà Nội","","Phường Hai Bà Trưng","","","",26709,"ĐVT Hà Nội 1","TVT2","",6
"MB","HHB044","Thành phố Hà Nội","","Phường Hai Bà Trưng","","","",26710,"ĐVT Hà Nội 1","TVT2","",6
"MB","HHB045","Thành phố Hà Nội","","Phường Hai Bà Trưng","","","",26711,"ĐVT Hà Nội 1","TVT2","",6
"MB","HHB05R","Thành phố Hà Nội","","Phường Hai Bà Trưng","","","",26712,"ĐVT Hà Nội 1","TVT2","",6
"MB","HHB11R","Thành phố Hà Nội","","Phường Hai Bà Trưng","","","",26713,"ĐVT Hà Nội 1","TVT2","",6
"MB","HHB120","Thành phố Hà Nội","","Phường Hai Bà Trưng","","","",26714,"ĐVT Hà Nội 1","TVT2","",6
"MB","HHB121","Thành phố Hà Nội","","Phường Hai Bà Trưng","","","",26715,"ĐVT Hà Nội 1","TVT2","",6
"MB","HHB122","Thành phố Hà Nội","","Phường Hai Bà Trưng","","","",26716,"ĐVT Hà Nội 1","TVT2","",6
"MB","HHB124","Thành phố Hà Nội","","Phường Hai Bà Trưng","","","",26717,"ĐVT Hà Nội 1","TVT2","",6
"MB","HHB150","Thành phố Hà Nội","","Phường Hai Bà Trưng","","","",26718,"ĐVT Hà Nội 1","TVT2","",6
"MB","HHB157","Thành phố Hà Nội","","Phường Hai Bà Trưng","","","",26719,"ĐVT Hà Nội 1","TVT2","",6
"MB","HHB15R","Thành phố Hà Nội","","Phường Hai Bà Trưng","","","",26720,"ĐVT Hà Nội 1","TVT2","",6
"MB","HHB161","Thành phố Hà Nội","","Phường Hai Bà Trưng","","","",26721,"ĐVT Hà Nội 1","TVT2","",6
"MB","HHB169","Thành phố Hà Nội","","Phường Hai Bà Trưng","","","",26722,"ĐVT Hà Nội 1","TVT2","",6
"MB","HHB171","Thành phố Hà Nội","","Phường Hai Bà Trưng","","","",26723,"ĐVT Hà Nội 1","TVT2","",6
"MB","HHB173","Thành phố Hà Nội","","Phường Hai Bà Trưng","","","",26724,"ĐVT Hà Nội 1","TVT2","",6
"MB","HHB174","Thành phố Hà Nội","","Phường Hai Bà Trưng","","","",26725,"ĐVT Hà Nội 1","TVT2","",6
"MB","HHB178","Thành phố Hà Nội","","Phường Hai Bà Trưng","","","",26726,"ĐVT Hà Nội 1","TVT2","",6
"MB","HHB184","Thành phố Hà Nội","","Phường Hai Bà Trưng","","","",26727,"ĐVT Hà Nội 1","TVT2","",6
"MB","HHB198","Thành phố Hà Nội","","Phường Hai Bà Trưng","","","",26728,"ĐVT Hà Nội 1","TVT2","",6
"MB","HHB199","Thành phố Hà Nội","","Phường Hai Bà Trưng","","","",26729,"ĐVT Hà Nội 1","TVT2","",6
"MB","HHI098","Thành phố Hà Nội","","Phường Tương Mai","","","",24287,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI101","Thành phố Hà Nội","","Phường Tương Mai","","","",24288,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI113","Thành phố Hà Nội","","Phường Tương Mai","","","",24289,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI114","Thành phố Hà Nội","","Phường Tương Mai","","","",24290,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI120","Thành phố Hà Nội","","Phường Tương Mai","","","",24291,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI129","Thành phố Hà Nội","","Phường Tương Mai","","","",24292,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI13R","Thành phố Hà Nội","","Phường Tương Mai","","","",24293,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI141","Thành phố Hà Nội","","Phường Tương Mai","","","",24294,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI142","Thành phố Hà Nội","","Phường Tương Mai","","","",24295,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI145","Thành phố Hà Nội","","Phường Tương Mai","","","",24296,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI146","Thành phố Hà Nội","","Phường Tương Mai","","","",24297,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI147","Thành phố Hà Nội","","Phường Tương Mai","","","",24298,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI149","Thành phố Hà Nội","","Phường Tương Mai","","","",24299,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI150","Thành phố Hà Nội","","Phường Tương Mai","","","",24300,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI151","Thành phố Hà Nội","","Phường Tương Mai","","","",24301,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI154","Thành phố Hà Nội","","Phường Tương Mai","","","",24302,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI157","Thành phố Hà Nội","","Phường Tương Mai","","","",24303,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI160","Thành phố Hà Nội","","Phường Tương Mai","","","",24304,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI168","Thành phố Hà Nội","","Phường Tương Mai","","","",24305,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI16R","Thành phố Hà Nội","","Phường Tương Mai","","","",24306,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI189","Thành phố Hà Nội","","Phường Tương Mai","","","",24307,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI18R","Thành phố Hà Nội","","Phường Tương Mai","","","",24308,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI190","Thành phố Hà Nội","","Phường Tương Mai","","","",24309,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI194","Thành phố Hà Nội","","Phường Tương Mai","","","",24310,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI202","Thành phố Hà Nội","","Phường Tương Mai","","","",24311,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI218","Thành phố Hà Nội","","Phường Tương Mai","","","",24312,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI22R","Thành phố Hà Nội","","Phường Tương Mai","","","",24313,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI230","Thành phố Hà Nội","","Phường Tương Mai","","","",24314,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI259","Thành phố Hà Nội","","Phường Tương Mai","","","",24315,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI264","Thành phố Hà Nội","","Phường Tương Mai","","","",24316,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI266","Thành phố Hà Nội","","Phường Tương Mai","","","",24317,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI268","Thành phố Hà Nội","","Phường Tương Mai","","","",24318,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI27R","Thành phố Hà Nội","","Phường Tương Mai","","","",24319,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI707","Thành phố Hà Nội","","Phường Tương Mai","","","",24320,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI710","Thành phố Hà Nội","","Phường Tương Mai","","","",24321,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI722","Thành phố Hà Nội","","Phường Tương Mai","","","",24322,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI724","Thành phố Hà Nội","","Phường Tương Mai","","","",24323,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI732","Thành phố Hà Nội","","Phường Tương Mai","","","",24324,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI802","Thành phố Hà Nội","","Phường Tương Mai","","","",24325,"ĐVT Hà Nội 2","TVT1","",6
"MB","HTX017","Thành phố Hà Nội","","Phường Tương Mai","","","",24326,"ĐVT Hà Nội 2","TVT1","",6
"MB","HTX107","Thành phố Hà Nội","","Phường Tương Mai","","","",24327,"ĐVT Hà Nội 2","TVT1","",6
"MB","MBF_HHB911","Thành phố Hà Nội","","Phường Tương Mai","","","",24328,"ĐVT Hà Nội 1","TVT2","",10
"MB","MBF_HHI300","Thành phố Hà Nội","","Phường Tương Mai","","","",24329,"ĐVT Hà Nội 2","TVT1","",10
"MB","HHI007","Thành phố Hà Nội","","Phường Định Công","","","",24330,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI008","Thành phố Hà Nội","","Phường Định Công","","","",24331,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI011","Thành phố Hà Nội","","Phường Định Công","","","",24332,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI013","Thành phố Hà Nội","","Phường Định Công","","","",24333,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI01R","Thành phố Hà Nội","","Phường Định Công","","","",24334,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI025","Thành phố Hà Nội","","Phường Định Công","","","",24335,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI026","Thành phố Hà Nội","","Phường Định Công","","","",24336,"ĐVT Hà Nội 2","TVT1","",6
"MB","HHI027","Thành phố Hà Nội","","Phường Định Công","","","",24337,"ĐVT Hà Nội 2","TVT1","",6
"MB","GLCR44","Tỉnh Gia Lai","","Xã Chư Prông","","","",24338,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR59","Tỉnh Gia Lai","","Xã Chư Prông","","","",24339,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR02","Tỉnh Gia Lai","","Xã Bàu Cạn","","","",24340,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR06","Tỉnh Gia Lai","","Xã Bàu Cạn","","","",24341,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR07","Tỉnh Gia Lai","","Xã Bàu Cạn","","","",24342,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR13","Tỉnh Gia Lai","","Xã Bàu Cạn","","","",24343,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR38","Tỉnh Gia Lai","","Xã Bàu Cạn","","","",24344,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR52","Tỉnh Gia Lai","","Xã Bàu Cạn","","","",24345,"ĐVT Daklak","TVT Gia Lai","",6
"MB","MBF_GLCR57","Tỉnh Gia Lai","","Xã Bàu Cạn","","","",24346,"ĐVT Daklak","TVT Gia Lai","",10
"MB","GLCR14","Tỉnh Gia Lai","","Xã Ia Boòng","","","",24347,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR15","Tỉnh Gia Lai","","Xã Ia Boòng","","","",24348,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR25","Tỉnh Gia Lai","","Xã Ia Boòng","","","",24349,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR30","Tỉnh Gia Lai","","Xã Ia Boòng","","","",24350,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR33","Tỉnh Gia Lai","","Xã Ia Boòng","","","",24351,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR39","Tỉnh Gia Lai","","Xã Ia Boòng","","","",24352,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR40","Tỉnh Gia Lai","","Xã Ia Boòng","","","",24353,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR42","Tỉnh Gia Lai","","Xã Ia Boòng","","","",24354,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR55","Tỉnh Gia Lai","","Xã Ia Boòng","","","",24355,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR03","Tỉnh Gia Lai","","Xã Ia Lâu","","","",24356,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR19","Tỉnh Gia Lai","","Xã Ia Lâu","","","",24357,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR24","Tỉnh Gia Lai","","Xã Ia Lâu","","","",24358,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR27","Tỉnh Gia Lai","","Xã Ia Lâu","","","",24359,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR43","Tỉnh Gia Lai","","Xã Ia Lâu","","","",24360,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR09","Tỉnh Gia Lai","","Xã Ia Pia","","","",24361,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR10","Tỉnh Gia Lai","","Xã Ia Pia","","","",24362,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR16","Tỉnh Gia Lai","","Xã Ia Pia","","","",24363,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR20","Tỉnh Gia Lai","","Xã Ia Pia","","","",24364,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR28","Tỉnh Gia Lai","","Xã Ia Pia","","","",24365,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR36","Tỉnh Gia Lai","","Xã Ia Pia","","","",24366,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR41","Tỉnh Gia Lai","","Xã Ia Pia","","","",24367,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR56","Tỉnh Gia Lai","","Xã Ia Pia","","","",24368,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR62","Tỉnh Gia Lai","","Xã Ia Pia","","","",24369,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR05","Tỉnh Gia Lai","","Xã Ia Tôr","","","",24370,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR11","Tỉnh Gia Lai","","Xã Ia Tôr","","","",24371,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR18","Tỉnh Gia Lai","","Xã Ia Tôr","","","",24372,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR23","Tỉnh Gia Lai","","Xã Ia Tôr","","","",24373,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR32","Tỉnh Gia Lai","","Xã Ia Tôr","","","",24374,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR37","Tỉnh Gia Lai","","Xã Ia Tôr","","","",24375,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR45","Tỉnh Gia Lai","","Xã Ia Tôr","","","",24376,"ĐVT Daklak","TVT Gia Lai","",6
"MB","GLCR46","Tỉnh Gia Lai","","Xã Ia Tôr","","","",24377,"ĐVT Daklak","TVT Gia Lai","",6
"MB","PYTH25","Tỉnh Đắk Lắk","","Xã Hòa Thịnh","","","",22694,"ĐVT Bình Định","TVT Phú Yên","",6
"MB","PYTH33","Tỉnh Đắk Lắk","","Xã Hòa Thịnh","","","",22695,"ĐVT Bình Định","TVT Phú Yên","",6
"MB","PYTH34","Tỉnh Đắk Lắk","","Xã Hòa Thịnh","","","",22696,"ĐVT Bình Định","TVT Phú Yên","",6
"MB","PYTH40","Tỉnh Đắk Lắk","","Xã Hòa Thịnh","","","",22697,"ĐVT Bình Định","TVT Phú Yên","",6
"MB","PYTH41","Tỉnh Đắk Lắk","","Xã Hòa Thịnh","","","",22698,"ĐVT Bình Định","TVT Phú Yên","",6
"MB","MBF_PYTH42","Tỉnh Đắk Lắk","","Xã Hòa Mỹ","","","",22699,"ĐVT Bình Định","TVT Phú Yên","",10
"MB","PYTH06","Tỉnh Đắk Lắk","","Xã Hòa Mỹ","","","",22700,"ĐVT Bình Định","TVT Phú Yên","",6
"MB","PYTH09","Tỉnh Đắk Lắk","","Xã Hòa Mỹ","","","",22701,"ĐVT Bình Định","TVT Phú Yên","",6
"MB","PYTH12","Tỉnh Đắk Lắk","","Xã Hòa Mỹ","","","",22702,"ĐVT Bình Định","TVT Phú Yên","",6
"MB","KHNT97","Tỉnh Khánh Hòa","","Phường Nam Nha Trang","","","",22703,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHNT98","Tỉnh Khánh Hòa","","Phường Nam Nha Trang","","","",22704,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHNT9I","Tỉnh Khánh Hòa","","Phường Nam Nha Trang","","","",22705,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHNT9O","Tỉnh Khánh Hòa","","Phường Nam Nha Trang","","","",22706,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHNT9P","Tỉnh Khánh Hòa","","Phường Nam Nha Trang","","","",22707,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR02","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22708,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR06","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22709,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR10","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22710,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR16","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22711,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR19","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22712,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR21","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22713,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR25","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22714,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR28","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22715,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR40","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22716,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR41","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22717,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR42","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22718,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR43","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22719,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR44","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22720,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR45","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22721,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR46","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22722,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR54","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22723,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR55","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22724,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR56","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22725,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR59","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22726,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR60","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22727,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR62","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22728,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR69","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22729,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR79","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22730,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR81","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22731,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR83","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22732,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR84","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22733,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR85","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22734,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR86","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22735,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR88","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22736,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR94","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22737,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR95","Tỉnh Khánh Hòa","","Phường Bắc Cam Ranh","","","",22738,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR09","Tỉnh Khánh Hòa","","Phường Cam Ranh","","","",22739,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR15","Tỉnh Khánh Hòa","","Phường Cam Ranh","","","",22740,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR24","Tỉnh Khánh Hòa","","Phường Cam Ranh","","","",22741,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR49","Tỉnh Khánh Hòa","","Phường Cam Ranh","","","",22742,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR50","Tỉnh Khánh Hòa","","Phường Cam Ranh","","","",22743,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR53","Tỉnh Khánh Hòa","","Phường Cam Ranh","","","",22744,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR58","Tỉnh Khánh Hòa","","Phường Cam Ranh","","","",22745,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR61","Tỉnh Khánh Hòa","","Phường Cam Ranh","","","",22746,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR78","Tỉnh Khánh Hòa","","Phường Cam Ranh","","","",22747,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR01","Tỉnh Khánh Hòa","","Phường Cam Linh","","","",22748,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR17","Tỉnh Khánh Hòa","","Phường Cam Linh","","","",22749,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR18","Tỉnh Khánh Hòa","","Phường Cam Linh","","","",22750,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR33","Tỉnh Khánh Hòa","","Phường Cam Linh","","","",22751,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR34","Tỉnh Khánh Hòa","","Phường Cam Linh","","","",22752,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MB","KHCR35","Tỉnh Khánh Hòa","","Phường Cam Linh","","","",22753,"ĐVT Bình Định","TVT Khánh Hòa","",6
"MN","LDDL48","Tỉnh Lâm Đồng","","Xã Bảo Thuận","","","",22754,"ĐVT Đồng Nai","TVT Bảo Lộc","",6
"MN","MBF_LDDL07","Tỉnh Lâm Đồng","","Xã Bảo Thuận","","","",22755,"ĐVT Đồng Nai","TVT Bảo Lộc","",10
"MN","MBF_LDDL08","Tỉnh Lâm Đồng","","Xã Bảo Thuận","","","",22756,"ĐVT Đồng Nai","TVT Bảo Lộc","",10
"MN","MBF_LDDL17","Tỉnh Lâm Đồng","","Xã Bảo Thuận","","","",22757,"ĐVT Đồng Nai","TVT Bảo Lộc","",10
"MN","MBF_LDDL22","Tỉnh Lâm Đồng","","Xã Bảo Thuận","","","",22758,"ĐVT Đồng Nai","TVT Bảo Lộc","",10
"MN","MBF_LDDL23","Tỉnh Lâm Đồng","","Xã Bảo Thuận","","","",22759,"ĐVT Đồng Nai","TVT Bảo Lộc","",10
"MN","MBF_LDDL24","Tỉnh Lâm Đồng","","Xã Bảo Thuận","","","",22760,"ĐVT Đồng Nai","TVT Bảo Lộc","",10
"MN","LDDL01","Tỉnh Lâm Đồng","","Xã Sơn Điền","","","",22761,"ĐVT Đồng Nai","TVT Bảo Lộc","",6
"MN","LDDL15","Tỉnh Lâm Đồng","","Xã Sơn Điền","","","",22762,"ĐVT Đồng Nai","TVT Bảo Lộc","",6
"MN","LDDL16","Tỉnh Lâm Đồng","","Xã Sơn Điền","","","",22763,"ĐVT Đồng Nai","TVT Bảo Lộc","",6
